order_id,order_date,month,customer_id,channel,revenue,region
ORD-100903,2025-09-28,2025-09,CUST-11119,Meta,389.17,Southeast
ORD-101425,2026-02-03,2026-02,CUST-10870,Organic,231.52,West
ORD-101481,2026-02-20,2026-02,CUST-10836,Affiliate,159.82,West
ORD-100882,2025-09-22,2025-09,CUST-10271,Google Ads,528.73,Midwest
ORD-100692,2025-07-31,2025-07,CUST-10446,Organic,416.57,Midwest
ORD-100302,2025-04-11,2025-04,CUST-10032,Email,244.93,Southeast
ORD-100283,2025-04-05,2025-04,CUST-10761,Organic,246.96,Northeast
ORD-100879,2025-09-21,2025-09,CUST-10783,Meta,223.47,Northeast
ORD-100505,2025-06-09,2025-06,CUST-10161,Affiliate,172.75,West
ORD-101917,2026-06-16,2026-06,CUST-10363,Meta,257.34,Southeast
ORD-100321,2025-04-17,2025-04,CUST-10238,Meta,160.2,Midwest
ORD-101955,2026-06-28,2026-06,CUST-10107,Meta,174.05,West
ORD-101252,2025-12-16,2025-12,CUST-10727,Meta,160.83,Southwest
ORD-100832,2025-09-09,2025-09,CUST-10678,Google Ads,302.46,Northeast
ORD-100621,2025-07-13,2025-07,CUST-10985,Google Ads,195.48,Northeast
ORD-101500,2026-02-25,2026-02,CUST-10729,Affiliate,265.02,Southeast
ORD-101034,2025-11-02,2025-11,CUST-10111,Google Ads,287.87,West
ORD-100122,2025-02-12,2025-02,CUST-10709,Google Ads,128.68,Southwest
ORD-101242,2025-12-14,2025-12,CUST-10271,Google Ads,125.95,Southwest
ORD-100510,2025-06-10,2025-06,CUST-11196,Google Ads,300.24,Northeast
ORD-100280,2025-04-04,2025-04,CUST-10145,Meta,297.0,Southwest
ORD-101246,2025-12-16,2025-12,CUST-11017,Google Ads,294.65,Midwest
ORD-101236,2025-12-13,2025-12,CUST-11224,Email,155.04,Southeast
ORD-101934,2026-06-19,2026-06,CUST-10660,Google Ads,126.38,West
ORD-101188,2025-12-02,2025-12,CUST-10069,Google Ads,558.12,West
ORD-101200,2025-12-05,2025-12,CUST-10704,Organic,296.54,Southeast
ORD-101538,2026-03-07,2026-03,CUST-11033,Email,123.64,Midwest
ORD-100677,2025-07-28,2025-07,CUST-10265,Email,76.81,Northeast
ORD-100518,2025-06-11,2025-06,CUST-10346,Google Ads,259.55,West
ORD-101146,2025-11-24,2025-11,CUST-10304,Google Ads,386.34,Southeast
ORD-101510,2026-02-28,2026-02,CUST-10035,Meta,155.1,Northeast
ORD-100067,2025-01-27,2025-01,CUST-10133,Affiliate,165.16,Southeast
ORD-100332,2025-04-19,2025-04,CUST-10981,Google Ads,432.83,Northeast
ORD-100568,2025-06-26,2025-06,CUST-10256,Google Ads,223.46,Midwest
ORD-101829,2026-05-25,2026-05,CUST-11284,Google Ads,153.97,West
ORD-101189,2025-12-02,2025-12,CUST-10028,Affiliate,68.49,Midwest
ORD-101423,2026-02-02,2026-02,CUST-10292,Google Ads,293.08,Southeast
ORD-101683,2026-04-16,2026-04,CUST-10048,Email,302.76,Southeast
ORD-100472,2025-05-30,2025-05,CUST-10493,Affiliate,229.48,Southwest
ORD-101321,2025-12-30,2025-12,CUST-10232,Meta,357.24,Southeast
ORD-100511,2025-06-10,2025-06,CUST-11291,Google Ads,182.63,Southwest
ORD-100477,2025-05-30,2025-05,CUST-11047,Google Ads,119.19,Midwest
ORD-100885,2025-09-23,2025-09,CUST-10145,Organic,429.92,West
ORD-101391,2026-01-22,2026-01,CUST-10424,Google Ads,374.54,West
ORD-100318,2025-04-15,2025-04,CUST-11096,Meta,184.73,Southwest
ORD-100936,2025-10-06,2025-10,CUST-10497,Meta,158.54,West
ORD-101708,2026-04-21,2026-04,CUST-10388,Meta,141.86,Midwest
ORD-100993,2025-10-23,2025-10,CUST-10455,Google Ads,187.64,Unknown
ORD-100581,2025-06-30,2025-06,CUST-10730,Organic,267.04,Midwest
ORD-100132,2025-02-16,2025-02,CUST-10023,Meta,347.46,Southwest
ORD-101713,2026-04-23,2026-04,CUST-10732,Google Ads,182.85,Northeast
ORD-100828,2025-09-08,2025-09,CUST-10547,Meta,134.3,West
ORD-101596,2026-03-22,2026-03,CUST-10881,Google Ads,137.44,Northeast
ORD-100986,2025-10-20,2025-10,CUST-10850,Meta,121.73,Midwest
ORD-101938,2026-06-21,2026-06,CUST-11007,Google Ads,208.96,Midwest
ORD-100368,2025-05-01,2025-05,CUST-10466,Affiliate,188.28,Southeast
ORD-100732,2025-08-13,2025-08,CUST-11001,Google Ads,179.45,Southwest
ORD-101354,2026-01-07,2026-01,CUST-10616,Meta,154.74,West
ORD-100125,2025-02-13,2025-02,CUST-10764,Google Ads,552.24,Northeast
ORD-101602,2026-03-24,2026-03,CUST-11225,Google Ads,417.56,West
ORD-101550,2026-03-10,2026-03,CUST-11220,Meta,142.31,Southeast
ORD-100256,2025-03-28,2025-03,CUST-11066,Meta,197.61,Southwest
ORD-101954,2026-06-27,2026-06,CUST-10187,Affiliate,320.28,Midwest
ORD-101473,2026-02-17,2026-02,CUST-10077,Organic,189.0,Midwest
ORD-100289,2025-04-07,2025-04,CUST-10936,Organic,406.05,West
ORD-100777,2025-08-25,2025-08,CUST-10230,Google Ads,420.14,West
ORD-100081,2025-01-30,2025-01,CUST-10719,Organic,333.73,Midwest
ORD-100053,2025-01-22,2025-01,CUST-10008,Google Ads,518.46,Midwest
ORD-101405,2026-01-26,2026-01,CUST-11130,Meta,99.01,West
ORD-100557,2025-06-22,2025-06,CUST-10562,Email,373.6,Northeast
ORD-100040,2025-01-20,2025-01,CUST-10663,Email,205.44,West
ORD-101120,2025-11-20,2025-11,CUST-10925,Google Ads,383.11,Midwest
ORD-100261,2025-03-29,2025-03,CUST-10004,Google Ads,513.53,Southeast
ORD-101871,2026-06-05,2026-06,CUST-10181,Meta,85.1,West
ORD-100955,2025-10-12,2025-10,CUST-11130,Meta,287.32,Southeast
ORD-100083,2025-02-01,2025-02,CUST-10153,Meta,104.08,Midwest
ORD-101644,2026-04-03,2026-04,CUST-10104,Google Ads,494.37,Northeast
ORD-101205,2025-12-06,2025-12,CUST-10032,Google Ads,186.81,West
ORD-101543,2026-03-08,2026-03,CUST-10681,Google Ads,270.02,Northeast
ORD-100806,2025-09-02,2025-09,CUST-10933,Meta,286.75,Northeast
ORD-100030,2025-01-15,2025-01,CUST-10300,Google Ads,106.24,West
ORD-100513,2025-06-11,2025-06,CUST-11225,Google Ads,580.3,West
ORD-100976,2025-10-18,2025-10,CUST-10941,Google Ads,155.55,Southwest
ORD-101288,2025-12-25,2025-12,CUST-10271,Meta,311.86,Northeast
ORD-101740,2026-04-29,2026-04,CUST-10701,Meta,226.89,West
ORD-101002,2025-10-25,2025-10,CUST-10132,Meta,99.2,Midwest
ORD-101259,2025-12-17,2025-12,CUST-11069,Organic,181.15,Midwest
ORD-101296,2025-12-26,2025-12,CUST-10856,Google Ads,223.83,Northeast
ORD-101582,2026-03-17,2026-03,CUST-10376,Google Ads,203.68,Midwest
ORD-101922,2026-06-16,2026-06,CUST-10722,Google Ads,580.8,Southeast
ORD-100838,2025-09-12,2025-09,CUST-10280,Meta,228.06,Northeast
ORD-101822,2026-05-22,2026-05,CUST-10409,Google Ads,124.21,Northeast
ORD-101861,2026-06-03,2026-06,CUST-10099,Google Ads,320.75,Southeast
ORD-100048,2025-01-21,2025-01,CUST-11007,Affiliate,279.11,Midwest
ORD-101182,2025-12-01,2025-12,CUST-10580,Meta,259.86,West
ORD-101843,2026-05-29,2026-05,CUST-10887,Email,797.5,Midwest
ORD-100153,2025-02-22,2025-02,CUST-11124,Google Ads,196.11,Northeast
ORD-101559,2026-03-11,2026-03,CUST-10725,Affiliate,212.96,Northeast
ORD-101862,2026-06-03,2026-06,CUST-10236,Email,427.85,West
ORD-100394,2025-05-07,2025-05,CUST-10414,Google Ads,292.6,Midwest
ORD-100123,2025-02-12,2025-02,CUST-10783,Google Ads,452.71,Southwest
ORD-100355,2025-04-24,2025-04,CUST-10329,Meta,433.62,West
ORD-100134,2025-02-16,2025-02,CUST-10866,Organic,452.17,Southeast
ORD-100268,2025-03-31,2025-03,CUST-10224,Email,183.39,Southwest
ORD-100385,2025-05-05,2025-05,CUST-10299,Email,264.23,Northeast
ORD-100609,2025-07-08,2025-07,CUST-11078,Google Ads,526.46,Southeast
ORD-100220,2025-03-20,2025-03,CUST-11202,Organic,281.06,Northeast
ORD-100041,2025-01-20,2025-01,CUST-10344,Google Ads,421.69,West
ORD-100219,2025-03-20,2025-03,CUST-10223,Affiliate,328.11,Southeast
ORD-100597,2025-07-04,2025-07,CUST-10991,Google Ads,106.46,Southwest
ORD-101249,2025-12-16,2025-12,CUST-11040,Google Ads,841.19,Midwest
ORD-101238,2025-12-14,2025-12,CUST-10519,Google Ads,588.26,Southeast
ORD-100680,2025-07-28,2025-07,CUST-10306,Meta,216.9,Northeast
ORD-101073,2025-11-10,2025-11,CUST-10948,Email,314.66,West
ORD-101895,2026-06-11,2026-06,CUST-10733,Google Ads,300.9,Northeast
ORD-100840,2025-09-13,2025-09,CUST-10820,Organic,269.15,Northeast
ORD-100541,2025-06-17,2025-06,CUST-11142,Organic,213.29,Southwest
ORD-101041,2025-11-03,2025-11,CUST-11053,Google Ads,585.48,Southeast
ORD-101478,2026-02-19,2026-02,CUST-10870,Google Ads,211.76,Southeast
ORD-101358,2026-01-09,2026-01,CUST-10510,Meta,548.38,Midwest
ORD-101869,2026-06-04,2026-06,CUST-11099,Affiliate,385.9,Midwest
ORD-101198,2025-12-04,2025-12,CUST-10936,Meta,759.72,West
ORD-101316,2025-12-30,2025-12,CUST-11065,Email,280.64,Southwest
ORD-101283,2025-12-24,2025-12,CUST-11202,Meta,254.25,Southeast
ORD-100978,2025-10-18,2025-10,CUST-10552,Organic,223.08,Southeast
ORD-101082,2025-11-12,2025-11,CUST-10693,Google Ads,152.8,Southeast
ORD-101568,2026-03-14,2026-03,CUST-10542,Google Ads,143.19,Northeast
ORD-101775,2026-05-09,2026-05,CUST-10115,Email,298.08,Northeast
ORD-101221,2025-12-10,2025-12,CUST-10036,Google Ads,432.87,West
ORD-101810,2026-05-19,2026-05,CUST-10143,Google Ads,279.65,West
ORD-101872,2026-06-05,2026-06,CUST-10551,Affiliate,324.65,Midwest
ORD-101403,2026-01-26,2026-01,CUST-10780,Affiliate,218.29,Northeast
ORD-100336,2025-04-21,2025-04,CUST-10081,Google Ads,311.24,West
ORD-100232,2025-03-22,2025-03,CUST-10220,Google Ads,423.49,West
ORD-101823,2026-05-23,2026-05,CUST-11252,Organic,183.32,Southeast
ORD-101413,2026-01-30,2026-01,CUST-11250,Google Ads,344.81,West
ORD-100158,2025-02-23,2025-02,CUST-10420,Meta,350.54,Southeast
ORD-100468,2025-05-29,2025-05,CUST-11157,Google Ads,253.11,Southeast
ORD-101778,2026-05-10,2026-05,CUST-11226,Organic,484.52,Northeast
ORD-100064,2025-01-25,2025-01,CUST-10330,Affiliate,314.5,Northeast
ORD-101025,2025-10-31,2025-10,CUST-10093,Google Ads,171.14,Southeast
ORD-101098,2025-11-15,2025-11,CUST-10479,Organic,185.48,West
ORD-101117,2025-11-20,2025-11,CUST-11090,Affiliate,330.69,Northeast
ORD-100585,2025-07-01,2025-07,CUST-11039,Organic,168.46,West
ORD-100205,2025-03-16,2025-03,CUST-10307,Google Ads,397.5,Midwest
ORD-100003,2025-01-03,2025-01,CUST-10145,Google Ads,173.56,Unknown
ORD-100869,2025-09-19,2025-09,CUST-10800,Google Ads,281.06,Northeast
ORD-100895,2025-09-26,2025-09,CUST-10492,Meta,314.97,West
ORD-101121,2025-11-20,2025-11,CUST-10438,Organic,177.8,Southwest
ORD-101833,2026-05-26,2026-05,CUST-10297,Google Ads,230.0,Southeast
ORD-101455,2026-02-12,2026-02,CUST-10798,Email,221.73,Northeast
ORD-101050,2025-11-06,2025-11,CUST-10031,Google Ads,818.31,Southeast
ORD-100693,2025-07-31,2025-07,CUST-10923,Google Ads,765.54,Southeast
ORD-101707,2026-04-21,2026-04,CUST-10739,Google Ads,353.93,Southeast
ORD-101643,2026-04-03,2026-04,CUST-10977,Google Ads,190.82,West
ORD-100714,2025-08-07,2025-08,CUST-10503,Google Ads,220.83,Southeast
ORD-101802,2026-05-17,2026-05,CUST-11241,Google Ads,270.63,West
ORD-101126,2025-11-21,2025-11,CUST-11157,Google Ads,243.49,Unknown
ORD-101684,2026-04-16,2026-04,CUST-10443,Meta,311.31,Northeast
ORD-101731,2026-04-28,2026-04,CUST-10768,Meta,163.87,West
ORD-101051,2025-11-06,2025-11,CUST-11105,Affiliate,206.03,Northeast
ORD-101104,2025-11-17,2025-11,CUST-11002,Organic,219.91,Southeast
ORD-101194,2025-12-03,2025-12,CUST-10440,Google Ads,277.65,Northeast
ORD-101779,2026-05-11,2026-05,CUST-11019,Email,344.7,Unknown
ORD-100157,2025-02-23,2025-02,CUST-10689,Organic,503.06,Northeast
ORD-101047,2025-11-04,2025-11,CUST-10021,Google Ads,233.11,Southeast
ORD-100523,2025-06-13,2025-06,CUST-11216,Meta,355.2,Northeast
ORD-100462,2025-05-27,2025-05,CUST-10506,Meta,432.45,West
ORD-100652,2025-07-22,2025-07,CUST-10241,Google Ads,304.34,West
ORD-100160,2025-02-24,2025-02,CUST-11016,Meta,345.46,Midwest
ORD-100305,2025-04-11,2025-04,CUST-11179,Meta,338.07,Midwest
ORD-100656,2025-07-22,2025-07,CUST-10769,Meta,65.34,Northeast
ORD-100547,2025-06-19,2025-06,CUST-11157,Google Ads,431.32,Southwest
ORD-100713,2025-08-07,2025-08,CUST-10176,Affiliate,282.53,Midwest
ORD-100395,2025-05-07,2025-05,CUST-10577,Google Ads,169.28,Northeast
ORD-100783,2025-08-27,2025-08,CUST-10184,Google Ads,683.91,West
ORD-100798,2025-09-01,2025-09,CUST-10537,Google Ads,172.47,Northeast
ORD-100618,2025-07-10,2025-07,CUST-10743,Google Ads,289.58,Northeast
ORD-101533,2026-03-06,2026-03,CUST-10824,Meta,122.73,West
ORD-100508,2025-06-09,2025-06,CUST-10836,Organic,291.02,Northeast
ORD-101770,2026-05-08,2026-05,CUST-11204,Meta,73.01,Midwest
ORD-100736,2025-08-14,2025-08,CUST-10790,Organic,240.1,Southeast
ORD-100155,2025-02-23,2025-02,CUST-10125,Google Ads,256.42,West
ORD-101665,2026-04-10,2026-04,CUST-10883,Affiliate,133.59,West
ORD-101718,2026-04-24,2026-04,CUST-10019,Google Ads,198.69,Southeast
ORD-100867,2025-09-19,2025-09,CUST-10843,Meta,228.33,West
ORD-100459,2025-05-26,2025-05,CUST-11094,Meta,685.03,Southwest
ORD-100933,2025-10-05,2025-10,CUST-10689,Meta,162.41,Southeast
ORD-100062,2025-01-25,2025-01,CUST-10955,Email,171.57,Northeast
ORD-101819,2026-05-21,2026-05,CUST-11207,Affiliate,186.23,Southeast
ORD-100871,2025-09-20,2025-09,CUST-10733,Organic,414.9,Southeast
ORD-100954,2025-10-11,2025-10,CUST-10028,Email,583.7,Southwest
ORD-101574,2026-03-16,2026-03,CUST-10111,Email,241.62,Northeast
ORD-100457,2025-05-26,2025-05,CUST-10658,Affiliate,270.97,West
ORD-100935,2025-10-06,2025-10,CUST-10122,Meta,132.6,Midwest
ORD-100478,2025-05-30,2025-05,CUST-10679,Meta,205.15,Unknown
ORD-101123,2025-11-21,2025-11,CUST-10589,Affiliate,198.48,West
ORD-101477,2026-02-18,2026-02,CUST-10017,Google Ads,347.98,Midwest
ORD-100870,2025-09-19,2025-09,CUST-10655,Google Ads,846.88,Midwest
ORD-100790,2025-08-29,2025-08,CUST-11279,Email,187.47,Northeast
ORD-100617,2025-07-10,2025-07,CUST-11157,Affiliate,142.27,Midwest
ORD-101846,2026-05-30,2026-05,CUST-10727,Meta,200.11,Northeast
ORD-101627,2026-03-31,2026-03,CUST-10119,Organic,287.6,Midwest
ORD-101411,2026-01-28,2026-01,CUST-10991,Google Ads,189.56,Midwest
ORD-101138,2025-11-23,2025-11,CUST-11204,Meta,144.73,Northeast
ORD-101615,2026-03-28,2026-03,CUST-11224,Organic,303.38,West
ORD-100347,2025-04-23,2025-04,CUST-10631,Meta,725.28,Midwest
ORD-101488,2026-02-22,2026-02,CUST-10300,Google Ads,315.17,Southeast
ORD-101909,2026-06-14,2026-06,CUST-10324,Meta,184.22,Northeast
ORD-100760,2025-08-21,2025-08,CUST-10464,Google Ads,291.99,West
ORD-100446,2025-05-23,2025-05,CUST-10132,Meta,230.58,Midwest
ORD-100650,2025-07-21,2025-07,CUST-11083,Google Ads,44.68,Northeast
ORD-101229,2025-12-12,2025-12,CUST-10839,Meta,199.48,Southwest
ORD-101876,2026-06-07,2026-06,CUST-11161,Meta,434.19,Southwest
ORD-100379,2025-05-04,2025-05,CUST-10532,Email,455.1,West
ORD-100564,2025-06-24,2025-06,CUST-10422,Organic,162.21,West
ORD-101353,2026-01-06,2026-01,CUST-11183,Email,406.19,Midwest
ORD-101730,2026-04-27,2026-04,CUST-10151,Meta,87.96,Southeast
ORD-101275,2025-12-22,2025-12,CUST-10409,Meta,77.09,Southwest
ORD-101908,2026-06-14,2026-06,CUST-10344,Google Ads,343.09,Northeast
ORD-100948,2025-10-10,2025-10,CUST-10786,Google Ads,389.1,Midwest
ORD-100920,2025-10-02,2025-10,CUST-10193,Email,144.42,West
ORD-100231,2025-03-22,2025-03,CUST-11169,Organic,221.14,West
ORD-101318,2025-12-30,2025-12,CUST-10486,Google Ads,476.35,Southeast
ORD-100382,2025-05-04,2025-05,CUST-10360,Google Ads,309.23,West
ORD-101169,2025-11-29,2025-11,CUST-10586,Google Ads,298.44,Southeast
ORD-101206,2025-12-06,2025-12,CUST-10870,Organic,470.01,Northeast
ORD-100072,2025-01-28,2025-01,CUST-10793,Email,147.12,Midwest
ORD-100070,2025-01-28,2025-01,CUST-11256,Organic,544.73,West
ORD-101344,2026-01-05,2026-01,CUST-11056,Meta,251.2,Northeast
ORD-101016,2025-10-30,2025-10,CUST-10162,Affiliate,185.63,Northeast
ORD-100171,2025-03-02,2025-03,CUST-10424,Google Ads,428.87,Midwest
ORD-101134,2025-11-22,2025-11,CUST-10023,Meta,247.42,Southeast
ORD-100168,2025-03-01,2025-03,CUST-11254,Google Ads,728.1,Southwest
ORD-100493,2025-06-02,2025-06,CUST-11136,Email,301.33,West
ORD-101348,2026-01-05,2026-01,CUST-10021,Google Ads,228.64,Midwest
ORD-101020,2025-10-31,2025-10,CUST-10463,Email,372.78,West
ORD-100985,2025-10-20,2025-10,CUST-11096,Email,525.86,Northeast
ORD-100893,2025-09-26,2025-09,CUST-10735,Meta,202.42,West
ORD-100272,2025-04-02,2025-04,CUST-10454,Organic,284.71,Southeast
ORD-101287,2025-12-25,2025-12,CUST-10772,Organic,526.12,Southeast
ORD-100420,2025-05-14,2025-05,CUST-10649,Google Ads,507.23,Southwest
ORD-100094,2025-02-05,2025-02,CUST-10991,Meta,133.65,Southwest
ORD-101542,2026-03-08,2026-03,CUST-10972,Google Ads,214.65,Southwest
ORD-101573,2026-03-15,2026-03,CUST-11168,Email,146.72,West
ORD-101584,2026-03-18,2026-03,CUST-11045,Meta,97.4,Southeast
ORD-100042,2025-01-20,2025-01,CUST-10153,Google Ads,663.34,Southwest
ORD-100056,2025-01-22,2025-01,CUST-10956,Google Ads,209.79,Midwest
ORD-101946,2026-06-24,2026-06,CUST-10860,Google Ads,110.93,Unknown
ORD-101102,2025-11-17,2025-11,CUST-11109,Google Ads,818.93,Northeast
ORD-101863,2026-06-03,2026-06,CUST-10613,Email,239.52,West
ORD-101280,2025-12-24,2025-12,CUST-10337,Meta,216.13,Southeast
ORD-100888,2025-09-25,2025-09,CUST-10765,Meta,227.63,Southeast
ORD-100574,2025-06-28,2025-06,CUST-10058,Meta,248.86,West
ORD-100038,2025-01-20,2025-01,CUST-10035,Google Ads,141.63,Southeast
ORD-100306,2025-04-11,2025-04,CUST-10828,Google Ads,572.55,Northeast
ORD-101005,2025-10-26,2025-10,CUST-10351,Google Ads,199.37,Unknown
ORD-100006,2025-01-04,2025-01,CUST-10245,Google Ads,343.96,West
ORD-101177,2025-11-30,2025-11,CUST-10306,Google Ads,369.96,West
ORD-100782,2025-08-27,2025-08,CUST-10440,Email,104.66,Northeast
ORD-100408,2025-05-11,2025-05,CUST-10489,Google Ads,218.08,Southeast
ORD-101266,2025-12-19,2025-12,CUST-10349,Affiliate,179.85,Northeast
ORD-100781,2025-08-27,2025-08,CUST-10620,Google Ads,256.67,West
ORD-100166,2025-02-28,2025-02,CUST-10510,Meta,170.87,Southeast
ORD-100534,2025-06-16,2025-06,CUST-10906,Google Ads,350.42,Southwest
ORD-100583,2025-06-30,2025-06,CUST-10303,Meta,240.75,Southeast
ORD-101330,2025-12-31,2025-12,CUST-10114,Affiliate,91.67,Unknown
ORD-101897,2026-06-12,2026-06,CUST-10212,Email,588.0,Southeast
ORD-101419,2026-02-01,2026-02,CUST-10798,Meta,392.75,Southeast
ORD-101228,2025-12-12,2025-12,CUST-10338,Email,556.45,Northeast
ORD-101798,2026-05-16,2026-05,CUST-10573,Google Ads,205.41,Midwest
ORD-101885,2026-06-09,2026-06,CUST-10654,Google Ads,74.37,West
ORD-101618,2026-03-29,2026-03,CUST-11057,Email,590.89,West
ORD-101114,2025-11-19,2025-11,CUST-11159,Affiliate,224.86,Midwest
ORD-101067,2025-11-09,2025-11,CUST-10351,Organic,240.75,West
ORD-100813,2025-09-03,2025-09,CUST-10084,Meta,102.66,Southeast
ORD-100316,2025-04-15,2025-04,CUST-10159,Google Ads,170.45,Southeast
ORD-101279,2025-12-24,2025-12,CUST-10105,Google Ads,338.38,Southeast
ORD-101716,2026-04-23,2026-04,CUST-10898,Meta,236.38,Unknown
ORD-100516,2025-06-11,2025-06,CUST-10892,Affiliate,164.75,Northeast
ORD-101847,2026-05-30,2026-05,CUST-11098,Meta,306.25,Northeast
ORD-101663,2026-04-10,2026-04,CUST-11243,Email,144.24,West
ORD-101562,2026-03-11,2026-03,CUST-10841,Google Ads,363.73,Midwest
ORD-100533,2025-06-16,2025-06,CUST-10014,Meta,157.29,Southwest
ORD-100173,2025-03-02,2025-03,CUST-11264,Google Ads,298.92,Midwest
ORD-101039,2025-11-03,2025-11,CUST-10826,Google Ads,116.17,West
ORD-100271,2025-04-02,2025-04,CUST-10726,Google Ads,278.32,Northeast
ORD-100548,2025-06-19,2025-06,CUST-11037,Google Ads,607.37,Midwest
ORD-100668,2025-07-25,2025-07,CUST-10510,Meta,97.49,West
ORD-101632,2026-04-01,2026-04,CUST-10495,Google Ads,235.53,Midwest
ORD-100453,2025-05-25,2025-05,CUST-10004,Google Ads,183.86,West
ORD-100964,2025-10-15,2025-10,CUST-10304,Google Ads,186.52,Midwest
ORD-100606,2025-07-07,2025-07,CUST-10259,Meta,152.0,Midwest
ORD-101692,2026-04-18,2026-04,CUST-11130,Meta,313.72,Midwest
ORD-101625,2026-03-31,2026-03,CUST-10634,Google Ads,287.09,Midwest
ORD-100804,2025-09-01,2025-09,CUST-10338,Affiliate,99.63,Southeast
ORD-100598,2025-07-04,2025-07,CUST-11269,Meta,282.79,Northeast
ORD-101033,2025-11-02,2025-11,CUST-10742,Organic,334.13,Northeast
ORD-101598,2026-03-23,2026-03,CUST-10746,Google Ads,624.77,Northeast
ORD-101263,2025-12-18,2025-12,CUST-10510,Email,1164.23,West
ORD-100751,2025-08-19,2025-08,CUST-10083,Google Ads,343.22,Northeast
ORD-100570,2025-06-27,2025-06,CUST-10291,Google Ads,151.65,Southwest
ORD-100975,2025-10-17,2025-10,CUST-10745,Google Ads,156.49,Northeast
ORD-100074,2025-01-28,2025-01,CUST-10030,Email,454.39,West
ORD-100061,2025-01-24,2025-01,CUST-11021,Organic,113.77,West
ORD-101834,2026-05-26,2026-05,CUST-10945,Email,140.28,Northeast
ORD-100536,2025-06-16,2025-06,CUST-10814,Google Ads,299.64,Midwest
ORD-100273,2025-04-02,2025-04,CUST-11265,Google Ads,340.38,West
ORD-100809,2025-09-02,2025-09,CUST-10429,Google Ads,193.2,Northeast
ORD-100244,2025-03-25,2025-03,CUST-10667,Organic,343.57,West
ORD-101095,2025-11-15,2025-11,CUST-10972,Affiliate,168.66,Southeast
ORD-101438,2026-02-06,2026-02,CUST-10839,Meta,127.2,Northeast
ORD-100105,2025-02-08,2025-02,CUST-10798,Meta,65.15,Midwest
ORD-100673,2025-07-26,2025-07,CUST-10030,Google Ads,302.06,Midwest
ORD-100642,2025-07-19,2025-07,CUST-10431,Google Ads,231.26,Northeast
ORD-101278,2025-12-23,2025-12,CUST-10163,Google Ads,403.98,Northeast
ORD-100665,2025-07-24,2025-07,CUST-10682,Affiliate,209.57,Northeast
ORD-100509,2025-06-10,2025-06,CUST-10973,Google Ads,225.13,Northeast
ORD-100131,2025-02-16,2025-02,CUST-11263,Meta,209.8,Southwest
ORD-100444,2025-05-22,2025-05,CUST-10726,Google Ads,221.83,Southeast
ORD-100866,2025-09-19,2025-09,CUST-10532,Affiliate,243.9,Midwest
ORD-100247,2025-03-26,2025-03,CUST-10462,Google Ads,438.44,West
ORD-101766,2026-05-05,2026-05,CUST-10677,Organic,773.85,Southwest
ORD-101648,2026-04-05,2026-04,CUST-10003,Email,330.56,West
ORD-101531,2026-03-06,2026-03,CUST-10836,Google Ads,373.13,Southwest
ORD-101125,2025-11-21,2025-11,CUST-10380,Organic,260.57,Northeast
ORD-100086,2025-02-02,2025-02,CUST-10701,Email,398.61,Midwest
ORD-101881,2026-06-08,2026-06,CUST-10409,Email,359.5,Southwest
ORD-100771,2025-08-24,2025-08,CUST-10178,Google Ads,167.61,Midwest
ORD-101223,2025-12-10,2025-12,CUST-10490,Google Ads,310.9,Northeast
ORD-100708,2025-08-04,2025-08,CUST-10814,Affiliate,237.25,Northeast
ORD-101548,2026-03-10,2026-03,CUST-11204,Google Ads,101.59,West
ORD-101331,2025-12-31,2025-12,CUST-11069,Email,147.99,Northeast
ORD-101553,2026-03-11,2026-03,CUST-10934,Google Ads,481.57,West
ORD-100538,2025-06-17,2025-06,CUST-10814,Meta,114.44,Midwest
ORD-101427,2026-02-03,2026-02,CUST-10836,Google Ads,246.76,Southeast
ORD-101171,2025-11-30,2025-11,CUST-10814,Organic,255.22,Northeast
ORD-101544,2026-03-09,2026-03,CUST-10980,Google Ads,282.69,Northeast
ORD-101298,2025-12-27,2025-12,CUST-10599,Organic,351.11,Northeast
ORD-100418,2025-05-13,2025-05,CUST-11186,Meta,212.65,Southwest
ORD-101950,2026-06-24,2026-06,CUST-10623,Meta,242.56,Southeast
ORD-101693,2026-04-18,2026-04,CUST-10227,Google Ads,381.3,Southeast
ORD-101449,2026-02-11,2026-02,CUST-10959,Google Ads,501.81,Northeast
ORD-100851,2025-09-15,2025-09,CUST-10796,Meta,149.79,Northeast
ORD-101737,2026-04-29,2026-04,CUST-10510,Meta,348.36,Northeast
ORD-101714,2026-04-23,2026-04,CUST-10933,Email,497.51,Northeast
ORD-101750,2026-05-02,2026-05,CUST-10502,Organic,290.46,West
ORD-101755,2026-05-03,2026-05,CUST-10887,Affiliate,103.99,Northeast
ORD-101717,2026-04-24,2026-04,CUST-10952,Affiliate,114.43,Midwest
ORD-101783,2026-05-11,2026-05,CUST-10987,Google Ads,502.02,Midwest
ORD-100304,2025-04-11,2025-04,CUST-10713,Email,569.05,Midwest
ORD-101506,2026-02-27,2026-02,CUST-11254,Google Ads,587.59,Southeast
ORD-100335,2025-04-20,2025-04,CUST-10130,Google Ads,257.01,Northeast
ORD-100995,2025-10-23,2025-10,CUST-10055,Meta,386.65,Midwest
ORD-100569,2025-06-26,2025-06,CUST-10276,Affiliate,194.31,Northeast
ORD-100088,2025-02-03,2025-02,CUST-10582,Google Ads,513.48,Northeast
